ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Year,Date,Month,Day,Hour,Weekday,Time_Duration(min)
A-513106,MapQuest,241.0,High,2019-12-26 11:31:04,2019-12-26 12:37:14,39.096428,-94.551804,,,0.0,Left lane blocked and left hand shoulder blocked due to accident on I-70 Westbound near I-70 Exits 2J 3A 3B 3C / Dr Martin Luther King Jr Blvd.,,I-70 E,R,Kansas City,Jackson,MO,64127,US,US/Central,KMKC,2019-12-26 11:54:00,36.0,29.0,89.0,29.25,5.0,NNW,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,11,Thu,66.0
A-513107,MapQuest,201.0,Low,2019-12-26 20:45:03,2019-12-26 21:59:24,38.776611,-90.511543,,,0.0,Right hand shoulder blocked due to accident on I-70 Eastbound before Exit 228 MO-94 First Capitol Dr.,,I-70 E,R,Saint Charles,St. Charles,MO,63303,US,US/Central,KSUS,2019-12-26 20:54:00,52.0,52.0,80.0,29.61,10.0,NW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,20,Thu,74.0
A-513108,MapQuest,201.0,High,2019-12-26 09:38:50,2019-12-26 10:53:50,42.96207,-88.019081,,,0.0,Accident on I-41 Southbound at Exit 5A-B 84th St.,,I-41 S,R,Milwaukee,Milwaukee,WI,53228,US,US/Central,KMKE,2019-12-26 09:52:00,53.0,53.0,77.0,29.15,10.0,SW,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,9,Thu,75.0
A-513109,MapQuest,245.0,High,2019-12-26 09:57:00,2019-12-26 10:57:10,42.962578,-87.997612,,,0.0,Two lanes blocked due to accident on I-41 Southbound at Exit 7 60th St.,,I-41 S,R,Milwaukee,Milwaukee,WI,53220,US,US/Central,KMKE,2019-12-26 09:52:00,53.0,53.0,77.0,29.15,10.0,SW,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,9,Thu,60.0
A-513110,MapQuest,201.0,Low,2019-12-26 07:43:00,2019-12-26 08:12:46,46.638229,-93.169563,,,0.0,Accident on MN-210 at 150th Ave.,14996.0,State Highway 210,R,Tamarack,Aitkin,MN,55787,US,US/Central,KHZX,2019-12-26 07:35:00,32.0,26.0,100.0,28.45,7.0,WSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2019,2019-12-26,Dec,26,7,Thu,30.0
A-513111,MapQuest,201.0,Low,2019-12-26 10:45:11,2019-12-26 13:49:19,46.321831,-93.801567,,,0.0,Accident on US-169 at 455th Pl.,21200.0,455th Ave,R,Aitkin,Aitkin,MN,56431-5589,US,US/Central,KAIT,2019-12-26 10:35:00,28.0,19.0,86.0,28.55,10.0,WSW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,10,Thu,184.0
A-513112,MapQuest,201.0,Low,2019-12-26 11:18:08,2019-12-26 13:20:04,46.146278,-95.936638,,,0.0,Accident on I-94 Eastbound at Exit 67 CR-35.,,I-94 W,R,Dalton,Otter Tail,MN,56324,US,US/Central,KY63,2019-12-26 11:16:00,20.0,10.0,91.0,28.69,10.0,NNW,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,11,Thu,122.0
A-513113,MapQuest,201.0,Low,2019-12-26 06:44:36,2019-12-26 08:01:51,42.021599,-88.281273,,,0.72000002861,Accident on entry ramp to Il-31 Northbound from Ulysses S Grant Memorial Hwy Westbound.,,US-20 W,R,Elgin,Kane,IL,60123,US,US/Central,KDPA,2019-12-26 06:52:00,47.0,44.0,93.0,29.09,10.0,South,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2019,2019-12-26,Dec,26,6,Thu,77.0
A-513114,MapQuest,201.0,High,2019-12-26 08:31:41,2019-12-26 09:59:42,41.969074,-91.671761,,,0.0,Right lane blocked due to accident on I-380 Northbound at Exit 19A 3rd St.,248.0,8th Ave SW,R,Cedar Rapids,Linn,IA,52404,US,US/Central,KCID,2019-12-26 08:52:00,33.0,24.0,100.0,29.04,1.0,WNW,13.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,8,Thu,88.0
A-513115,MapQuest,201.0,Low,2019-12-26 13:33:08,2019-12-26 14:32:52,42.011959,-87.777527,,,0.0,Accident on Touhy Ave both ways at Meade Ave.,5993.0,W Touhy Ave,L,Chicago,Cook,IL,60646-1263,US,US/Central,KORD,2019-12-26 13:51:00,61.0,61.0,64.0,29.19,10.0,WSW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,13,Thu,60.0
A-513116,MapQuest,201.0,Low,2019-12-26 13:52:00,2019-12-26 14:51:34,42.01836,-88.23645,,,0.0,Accident on US-20 Lake St both ways at US-20 Lake St.,,US-20 W,R,Elgin,Cook,IL,60120,US,US/Central,KDPA,2019-12-26 13:52:00,59.0,59.0,67.0,29.12,10.0,SW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,13,Thu,60.0
A-513117,MapQuest,201.0,High,2019-12-26 15:17:56,2019-12-26 16:16:50,41.43446,-90.328682,,,1.19000005722,Entry ramp to I-80 Eastbound from I-74 Northbound lane blocked due to accident.,,Chicago-Kansas City Expressway E,R,Coal Valley,Henry,IL,61240,US,US/Central,KMLI,2019-12-26 14:59:00,38.0,32.0,86.0,29.41,5.0,West,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,15,Thu,59.0
A-513118,MapQuest,201.0,High,2019-12-26 15:39:05,2019-12-26 16:08:20,41.74437,-87.849411,,,6.8000001907300005,Lane blocked due to accident on I-294 Tri-State Tollway Northbound from 76th Ave to IL-171 Archer Ave.,,Archer Ave,R,Justice,Cook,IL,60458,US,US/Central,KMDW,2019-12-26 15:53:00,60.0,60.0,67.0,29.3,10.0,West,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,15,Thu,29.0
A-513119,MapQuest,201.0,High,2019-12-26 20:57:17,2019-12-26 21:57:41,41.690498,-93.179993,,,8.77000045776,Left lane blocked due to accident on I-80 Westbound between Exit 164 IA-14 and Exit 159 CR-F48.,,Highway F48 W,R,Newton,Jasper,IA,50208,US,US/Central,KTNU,2019-12-26 20:55:00,32.0,23.0,93.0,29.12,10.0,WNW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,20,Thu,60.0
A-513120,MapQuest,241.0,Low,2019-12-26 10:28:59,2019-12-26 12:29:00,37.240925,-93.311096,,,0.0,Left lane blocked due to accident on MO-744 Kearney St Westbound at MO-13 Kansas Expy.,,W Kearney St,R,Springfield,Greene,MO,65803,US,US/Central,KSGF,2019-12-26 10:52:00,58.0,58.0,84.0,28.68,10.0,SSW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,10,Thu,120.0
A-513121,MapQuest,201.0,Low,2019-12-26 05:43:04,2019-12-26 08:20:27,29.40645,-98.486488,,,0.0,Accident on St Marys St at Playmoor St.,1509.0,S Saint Marys St,R,San Antonio,Bexar,TX,78210,US,US/Central,KSSF,2019-12-26 05:53:00,57.0,57.0,96.0,29.33,10.0,ENE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,5,Thu,157.0
A-513122,MapQuest,201.0,Low,2019-12-26 06:53:01,2019-12-26 08:09:31,29.398979,-98.523361,,,0.0,Accident on Park Blvd at Marian St.,414.0,Marian St,L,San Antonio,Bexar,TX,78204,US,US/Central,KSSF,2019-12-26 06:53:00,57.0,57.0,96.0,29.35,10.0,NE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2019,2019-12-26,Dec,26,6,Thu,76.0
A-513123,MapQuest,201.0,Low,2019-12-26 11:58:06,2019-12-26 12:27:47,29.516159,-98.527748,,,0.0,Accident on I-410-Loop Eastbound at Jackson Keller Rd.,2171.0,Jackson Keller Rd,L,San Antonio,Bexar,TX,78213-2703,US,US/Central,KSAT,2019-12-26 11:51:00,67.0,67.0,73.0,29.18,10.0,ESE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,11,Thu,30.0
A-513124,MapQuest,201.0,Low,2019-12-26 20:33:31,2019-12-26 21:03:16,29.49657100000001,-98.388123,,,0.0,Accident on Eisenhauer Rd at Ray Bon Dr.,7038.0,Ray Bon Dr,R,San Antonio,Bexar,TX,78218-3933,US,US/Central,KSAT,2019-12-26 20:51:00,65.0,65.0,75.0,29.2,10.0,ENE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,20,Thu,30.0
A-513125,MapQuest,201.0,Low,2019-12-26 20:33:05,2019-12-26 21:18:23,29.513201,-98.595543,,,0.0,Accident on Oakdell Way at Hamilton Wolfe Rd.,7902.0,Oakdell Way,L,San Antonio,Bexar,TX,78240,US,US/Central,KSAT,2019-12-26 20:51:00,65.0,65.0,75.0,29.2,10.0,ENE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,20,Thu,45.0
A-513126,MapQuest,201.0,Low,2019-12-26 05:15:14,2019-12-26 06:24:00,35.517189,-97.515747,,,0.0,Accident on Sewell Ave near 44th St.,198.0,NW 44th St,L,Oklahoma City,Oklahoma,OK,73118-7801,US,US/Central,KPWA,2019-12-26 04:53:00,47.0,43.0,93.0,28.55,10.0,SSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,5,Thu,69.0
A-513127,MapQuest,201.0,High,2019-12-26 05:15:57,2019-12-26 06:00:27,35.519402,-97.517654,,,0.0,Accident on I-235 Broadway Extension Hwy Southbound near 50th St.,,I-235 S,R,Oklahoma City,Oklahoma,OK,73118,US,US/Central,KPWA,2019-12-26 04:53:00,47.0,43.0,93.0,28.55,10.0,SSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,5,Thu,44.0
A-513128,MapQuest,201.0,Low,2019-12-26 06:15:54,2019-12-26 07:15:39,35.536781,-97.459053,,,0.0,Accident on 63rd St at Bryant Ave.,2998.0,NE 63rd St,R,Oklahoma City,Oklahoma,OK,73111-8311,US,US/Central,KTIK,2019-12-26 06:13:00,46.0,42.0,100.0,28.57,1.0,South,9.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day,2019,2019-12-26,Dec,26,6,Thu,60.0
A-513129,MapQuest,201.0,Low,2019-12-26 06:38:36,2019-12-26 07:23:09,35.55115100000001,-97.388962,,,0.0,Accident on Midwest Blvd at Wilshire Blvd.,7898.0,N Midwest Blvd,R,Jones,Oklahoma,OK,73049,US,US/Central,KTIK,2019-12-26 06:43:00,46.0,41.0,100.0,28.57,3.0,South,10.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2019,2019-12-26,Dec,26,6,Thu,45.0
A-513130,MapQuest,201.0,Low,2019-12-26 06:51:40,2019-12-26 07:37:04,30.21810300000001,-97.692139,,,0.0,Accident on TX-71 Westbound at Riverside Dr.,,TX-71 E,R,Austin,Travis,TX,78741,US,US/Central,KAUS,2019-12-26 06:53:00,57.0,57.0,89.0,29.43,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2019,2019-12-26,Dec,26,6,Thu,45.0
A-513131,MapQuest,201.0,Low,2019-12-26 07:06:02,2019-12-26 07:50:48,35.58012,-97.549278,,,0.0,Accident on Hefner Rd at Penn Ave.,2060.0,W Hefner Rd,L,Oklahoma City,Oklahoma,OK,73120-7938,US,US/Central,KPWA,2019-12-26 07:19:00,42.0,38.0,100.0,28.58,1.0,SSW,7.0,0.0,Fog,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day,2019,2019-12-26,Dec,26,7,Thu,45.0
A-513132,MapQuest,201.0,Low,2019-12-26 07:21:58,2019-12-26 10:25:45,30.198069,-97.763451,,,1.09000003338,Accident on I-35 Northbound from William Cannon Dr to Stassney Ln.,,E Stassney Ln,R,Austin,Travis,TX,78744,US,US/Central,KAUS,2019-12-26 06:53:00,57.0,57.0,89.0,29.43,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day,2019,2019-12-26,Dec,26,7,Thu,184.0
A-513133,MapQuest,201.0,Low,2019-12-26 07:32:52,2019-12-26 08:33:03,35.473091,-97.521294,,,0.0,Accident on 5th St at Walker Ave.,499.0,NW 5th St,R,Oklahoma City,Oklahoma,OK,73102-3010,US,US/Central,KOKC,2019-12-26 07:36:00,39.0,34.0,100.0,28.59,1.0,SSW,7.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day,2019,2019-12-26,Dec,26,7,Thu,60.0
A-513134,MapQuest,241.0,High,2019-12-26 07:40:27,2019-12-26 08:40:52,32.66811,-97.356041,,,0.0,2 left lane blocked due to accident on I-20 Westbound at Mccart Ave.,,McCart Ave,R,Fort Worth,Tarrant,TX,76133,US,US/Central,KFWS,2019-12-26 07:47:00,52.0,52.0,100.0,29.27,0.75,South,6.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,7,Thu,60.0
A-513135,MapQuest,201.0,Low,2019-12-26 07:43:07,2019-12-26 08:54:08,32.448025,-97.419037,,,0.0,Center lane blocked and right hand shoulder blocked due to accident on Chisholm Trail Pkwy Southbound before FM-917.,,Chisholm Trail Pkwy,R,Joshua,Johnson,TX,76058,US,US/Central,KCPT,2019-12-26 07:35:00,50.0,50.0,100.0,29.12,0.0,South,7.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,7,Thu,71.0
A-513136,MapQuest,201.0,Low,2019-12-26 08:26:47,2019-12-26 10:25:44,30.14418,-97.696716,,,0.0,Accident on US-183 at Mckenzie Dr.,9100.0,McKenzie Dr,R,Austin,Travis,TX,78719,US,US/Central,KAUS,2019-12-26 08:53:00,60.0,60.0,86.0,29.48,9.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,8,Thu,119.0
A-513137,MapQuest,241.0,Low,2019-12-26 09:05:58,2019-12-26 09:52:01,32.612396000000004,-96.92276,,,0.0,Lane blocked due to accident on US-67 Northbound at J Elmer Weaver Fwy.,,J Elmer Weaver Fwy,R,Cedar Hill,Dallas,TX,75104,US,US/Central,KRBD,2019-12-26 08:53:00,57.0,57.0,87.0,29.31,5.0,Variable,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,9,Thu,46.0
A-513138,MapQuest,201.0,Low,2019-12-26 09:30:17,2019-12-26 11:17:46,30.441196,-97.666168,,,0.0,Accident on Wells Branch Pkwy at FM-1825.,,W Wells Branch Pkwy,R,Pflugerville,Travis,TX,78660,US,US/Central,KEDC,2019-12-26 09:35:00,55.0,55.0,100.0,29.42,5.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,9,Thu,107.0
A-513139,MapQuest,201.0,Low,2019-12-26 10:09:01,2019-12-26 11:24:37,30.408455,-97.715973,,,0.0,Accident on Duval Rd at Mopac Serv Rd.,,Duval Rd,R,Austin,Travis,TX,78759,US,US/Central,KATT,2019-12-26 10:13:00,61.0,61.0,83.0,29.37,10.0,Variable,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,10,Thu,76.0
A-513140,MapQuest,201.0,Low,2019-12-26 10:46:05,2019-12-26 12:02:49,32.845387,-96.911278,,,0.0,Restrictions due to accident on John W Carpenter Fwy at TX-12-LOOP.,,John Carpenter Fwy E,R,Irving,Dallas,TX,75062,US,US/Central,KDFW,2019-12-26 10:40:00,56.0,56.0,97.0,29.42,0.5,SSW,10.0,0.0,Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,10,Thu,77.0
A-513141,MapQuest,201.0,Low,2019-12-26 11:32:41,2019-12-26 12:44:47,30.414116,-97.706787,,,0.0,Accident on TX-1-LOOP Mopac Blvd Northbound at Cedar Bend Dr.,,Mopac Expy N,R,Austin,Travis,TX,78758,US,US/Central,KATT,2019-12-26 11:51:00,65.0,65.0,75.0,29.36,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,11,Thu,72.0
A-513142,MapQuest,245.0,High,2019-12-26 13:03:23,2019-12-26 13:32:56,30.248253,-97.735336,,,0.0,Two lanes blocked due to accident on I-35 Northbound at Exit 234A.,,I-35 N,R,Austin,Travis,TX,78741,US,US/Central,KAUS,2019-12-26 12:53:00,67.0,67.0,73.0,29.46,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,13,Thu,30.0
A-513143,MapQuest,241.0,High,2019-12-26 13:24:57,2019-12-26 14:24:33,32.678162,-97.113022,,,0.0,Lane blocked due to accident on I-20 Eastbound at I-20 Exits 449.,,I-20 E,R,Arlington,Tarrant,TX,76018,US,US/Central,KGKY,2019-12-26 13:34:00,65.0,65.0,75.0,29.37,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,13,Thu,60.0
A-513144,MapQuest,201.0,High,2019-12-26 15:17:01,2019-12-26 16:52:00,30.50935,-97.685791,,,1.64999997616,Main roadway closed due to accident on I-35 service rd both ways from Mays Crossing Dr to Exit 253.,,I-35 N,R,Round Rock,Williamson,TX,78664,US,US/Central,KEDC,2019-12-26 15:15:00,66.0,66.0,73.0,29.37,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,15,Thu,95.0
A-513145,MapQuest,201.0,High,2019-12-26 20:34:37,2019-12-26 21:25:16,30.454748,-97.665588,,,0.0,Accident on I-35 Serv Northbound at Three Points Rd.,15785.0,Interstate 35,R,Pflugerville,Travis,TX,78660-3219,US,US/Central,KEDC,2019-12-26 20:35:00,61.0,61.0,88.0,29.42,10.0,North,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,20,Thu,51.0
A-513146,MapQuest,201.0,High,2019-12-26 20:32:23,2019-12-26 21:18:21,32.831417,-97.206215,,,0.0,#2 #3 lane blocked due to accident on I-820 Eastbound at TX-26.,,I-820 W,R,North Richland Hills,Tarrant,TX,76180,US,US/Central,KFWD,2019-12-26 20:53:00,59.0,59.0,90.0,29.34,9.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,20,Thu,46.0
A-513147,MapQuest,241.0,High,2019-12-26 21:19:33,2019-12-26 22:20:59,32.661564,-97.270348,,,0.0,Lane blocked due to accident on I-20 both ways at Exits 439 440A 440B Campus Dr.,,I-820 E,R,Fort Worth,Tarrant,TX,76140,US,US/Central,KFWS,2019-12-26 21:15:00,62.0,62.0,83.0,29.35,10.0,SSE,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,21,Thu,61.0
A-513148,MapQuest,201.0,Low,2019-12-26 21:59:53,2019-12-26 22:50:13,30.553833,-97.483528,,,5.7100000381500005,Main roadway closed due to accident on US-79 Eastbound from FM-1660 to FM-3349. Traffic getting by on the shoulder.,12346.0,Highway 79,R,Taylor,Williamson,TX,76574,US,US/Central,KEDC,2019-12-26 21:55:00,61.0,61.0,88.0,29.42,10.0,NNE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,21,Thu,50.0
A-513149,MapQuest,201.0,Low,2019-12-26 23:01:28,2019-12-26 23:30:41,35.5005,-97.519791,,,0.0,Accident on Hudson Ave at 30th St.,3001.0,N Hudson Ave,L,Oklahoma City,Oklahoma,OK,73118-8668,US,US/Central,KPWA,2019-12-26 22:53:00,39.0,33.0,79.0,28.79,10.0,North,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,23,Thu,29.0
A-513150,MapQuest,201.0,Low,2019-12-26 13:27:48,2019-12-26 13:57:23,30.454041,-91.008308,,,0.0,Accident on LA-3245 O'Neal Ln both ways at Woodwick Ave.,16198.0,Woodwick Ave,L,Baton Rouge,East Baton Rouge,LA,70816-1528,US,US/Central,KBTR,2019-12-26 13:51:00,70.0,70.0,78.0,29.98,10.0,East,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,13,Thu,30.0
A-513151,MapQuest,241.0,High,2019-12-26 13:54:23,2019-12-26 14:53:53,30.457378,-91.17749,,,0.0,Lane blocked due to accident on I-110 Northbound at Exits 1A 1B 1C 1E 1G 1J I-10 Exit 155B.,,I-110 N,R,Baton Rouge,East Baton Rouge,LA,70802,US,US/Central,KBTR,2019-12-26 13:53:00,70.0,70.0,78.0,29.98,10.0,East,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,13,Thu,60.0
A-513152,MapQuest,201.0,Low,2019-12-26 14:01:12,2019-12-26 14:30:53,30.488523,-91.121414,,,0.0,Accident on US-190 Airline Hwy both ways at Prescott Rd.,,Airline Hwy,R,Baton Rouge,East Baton Rouge,LA,70805,US,US/Central,KBTR,2019-12-26 13:53:00,70.0,70.0,78.0,29.98,10.0,East,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,14,Thu,30.0
A-513153,MapQuest,201.0,High,2019-12-26 14:02:35,2019-12-26 14:32:15,30.442348,-91.007439,,,0.0,Accident on I-12 Westbound at Exit 7 LA-3245.,,I-12 E,R,Baton Rouge,East Baton Rouge,LA,70816,US,US/Central,KBTR,2019-12-26 13:53:00,70.0,70.0,78.0,29.98,10.0,East,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,14,Thu,30.0
A-513154,MapQuest,201.0,High,2019-12-26 14:01:55,2019-12-26 14:31:37,30.500074,-91.159119,,,0.0,Accident on I-110 Northbound at Exit 5A Hollywood St.,,I-110 N,R,Baton Rouge,East Baton Rouge,LA,70805,US,US/Central,KBTR,2019-12-26 13:53:00,70.0,70.0,78.0,29.98,10.0,East,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,14,Thu,30.0
A-513155,MapQuest,201.0,Low,2019-12-26 19:42:37,2019-12-26 20:42:24,30.48844,-91.128189,,,0.0,Accident on Prescott Rd at Brookstown Dr.,6184.0,Prescott Rd,R,Baton Rouge,East Baton Rouge,LA,70805-5338,US,US/Central,KBTR,2019-12-26 19:53:00,66.0,66.0,90.0,30.03,10.0,East,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,19,Thu,60.0
A-513156,MapQuest,201.0,Low,2019-12-26 11:54:59,2019-12-26 13:55:46,30.67662,-87.85211899999999,,,0.0,Accident on AL-181 at US-31.,,State Highway 181,R,Daphne,Baldwin,AL,36527,US,US/Central,KBFM,2019-12-26 11:53:00,70.0,70.0,65.0,30.09,10.0,NNE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,11,Thu,121.0
A-513157,MapQuest,201.0,Low,2019-12-26 07:33:42,2019-12-26 08:33:59,36.088692,-96.032913,,,0.0,Accident on 36th West Ave at Skelly Dr.,3600.0,W Skelly Dr,L,Tulsa,Tulsa,OK,74107-8910,US,US/Central,KRVS,2019-12-26 07:53:00,46.0,46.0,96.0,29.3,4.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,7,Thu,60.0
A-513158,MapQuest,201.0,High,2019-12-26 07:44:49,2019-12-26 08:13:39,32.899857,-96.717979,,,0.0,Right hand shoulder blocked due to accident on I-635 Westbound at Exit 16 Audelia Rd.,,Skillman St,R,Dallas,Dallas,TX,75238,US,US/Central,KDAL,2019-12-26 07:53:00,54.0,54.0,90.0,29.5,5.0,SSE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,7,Thu,29.0
